,항명,호출부호,선명,입항횟수,입항횟수.1,구분,외내,입출,총톤수,입항일시,출항일시,CIQ수속일자,수리일시,항해구분,MRN 번호,계선장소,계선장소.1,계선장소.2,차항지,전출항지,선박용도,"외항:한국인선원수
내항:해기사선원수","외항:외국인선원수
내항:보통선원수",승객,예선,도선,부선호출부호1,부선호출부호2
981,인천,BATI,YA LU JIANG,2023,26,최종,외항,출항,"5,250",2023-04-16 00:45,2023-04-16 05:00,2023-04-16 05:00,2023-04-17 07:48,기타,23COSNY626E,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
982,인천,BATI,YA LU JIANG,2023,26,최종,외항,입항,"5,250",2023-04-16 00:45,2023-04-16 05:00,2023-04-16 01:00,2023-04-16 13:54,기타,23COSNY626I,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
983,인천,3FMT9,XIN HE DA,2023,16,최종,외항,출항,"7,808",2023-04-16 01:55,2023-04-17 02:00,2023-04-16 22:00,2023-04-17 07:43,기타,23TJMSK593E,MSA,03,신항 한진인천컨테이너터미널 3선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
984,인천,3FMT9,XIN HE DA,2023,16,최종,외항,입항,"7,808",2023-04-16 01:55,2023-04-17 02:00,2023-04-16 01:30,2023-04-16 07:54,기타,23TJMSK593I,MSA,01,신항 한진인천컨테이너터미널 1선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
985,부산,DSQX2,SANSTAR DREAM,2023,28,최종,외항,출항,"5,319",2023-04-16 08:50,2023-04-16 11:10,2023-04-16 11:30,2023-04-19 09:14,기타,23PSLCB530E,MSL,01,신항 다목적부두,마산,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
986,부산,DSQX2,SANSTAR DREAM,2023,28,최종,외항,입항,"5,319",2023-04-16 08:50,2023-04-16 11:10,2023-04-16 09:00,2023-04-19 09:08,기타,23PSLCP529I,MSL,01,신항 다목적부두,마산,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
987,부산,3EJS,HH DIAMOND,2023,1,최종,외항,출항,"13,066",2023-04-16 17:17,2023-04-17 16:23,2023-04-17 16:23,2023-05-02 09:14,기타,23LSSPM303E,MK6,02,감천 6부두 2선석,당진,KAOHSIUNG,세미(혼재)컨테이너선,,17,,Y,Y,,
988,부산,3EJS,HH DIAMOND,2023,1,최종,외항,입항,"13,066",2023-04-16 17:17,2023-04-17 16:23,2023-04-16 17:17,2023-05-02 09:14,기타,23LSSPM302I,MK6,02,감천 6부두 2선석,SHANGHAI,KAOHSIUNG,세미(혼재)컨테이너선,,17,,Y,Y,,
989,인천,BSDG,BEI HAI,2023,15,최종,외항,출항,"5,272",2023-04-18 07:45,2023-04-18 18:25,2023-04-18 15:00,2023-04-18 18:44,기타,23CKCO1241E,MSA,02,신항 한진인천컨테이너터미널 2선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
990,인천,BSDG,BEI HAI,2023,15,최종,외항,입항,"5,272",2023-04-18 07:45,2023-04-18 18:25,2023-04-18 08:00,2023-04-18 14:30,기타,23CKCO0578I,MSA,02,신항 한진인천컨테이너터미널 2선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
991,부산,D8RV,PANSTAR GENIE NO.2,2023,26,최종,외항,입항,"7,323",2023-04-18 10:00,2023-04-18 15:00,2023-04-18 10:00,2023-04-18 16:25,기타,23PSLCP315I,MBF,12,신국제여객터미널 12선석,OSAKA,OSAKA,세미(혼재)컨테이너선,8.0,9,,Y,Y,,
992,부산,D8RV,PANSTAR GENIE NO.2,2023,26,최종,외항,출항,"7,323",2023-04-18 10:00,2023-04-18 15:00,2023-04-18 15:00,2023-04-18 16:25,기타,23PSLCB046E,MBF,12,신국제여객터미널 12선석,OSAKA,OSAKA,세미(혼재)컨테이너선,8.0,9,,Y,Y,,
993,인천,BATI,YA LU JIANG,2023,27,최종,외항,출항,"5,250",2023-04-19 02:20,2023-04-19 04:55,2023-04-19 05:00,2023-04-19 07:38,기타,23COSNY627E,MSB,02,신항 선광신컨테이너터미널 2선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
994,인천,BATI,YA LU JIANG,2023,27,최종,외항,입항,"5,250",2023-04-19 02:20,2023-04-19 04:55,2023-04-19 02:30,2023-04-19 07:35,기타,23COSNY627I,MSB,02,신항 선광신컨테이너터미널 2선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
995,인천,BATD,MING YUE,2023,28,최종,외항,출항,"2,453",2023-04-19 11:30,2023-04-19 21:40,2023-04-19 18:00,2023-04-20 09:38,기타,23DDSCK821E,MSB,01,신항 선광신컨테이너터미널 1선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
996,인천,BATD,MING YUE,2023,28,최종,외항,입항,"2,453",2023-04-19 11:30,2023-04-19 21:40,2023-04-19 11:00,2023-04-20 09:30,기타,23DDSCK821I,MSB,01,신항 선광신컨테이너터미널 1선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
997,부산,DSQX2,SANSTAR DREAM,2023,29,최종,외항,출항,"5,319",2023-04-19 11:45,2023-04-19 15:40,2023-04-19 16:00,2023-04-20 09:09,기타,23PSLCB531E,MSL,01,신항 다목적부두,마산,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
998,부산,DSQX2,SANSTAR DREAM,2023,29,최종,외항,입항,"5,319",2023-04-19 11:45,2023-04-19 15:40,2023-04-19 12:00,2023-04-20 08:50,기타,23PSLCP530I,MSL,01,신항 다목적부두,마산,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
999,부산,D8FB,PANSTAR GENIE,2023,27,최종,외항,출항,"7,323",2023-04-19 19:10,2023-04-20 13:40,2023-04-20 13:00,2023-04-21 08:59,기타,23SSPSP715E,MSL,01,신항 다목적부두,SHIDAO PT,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,N,N,,
1000,부산,D8FB,PANSTAR GENIE,2023,27,최종,외항,입항,"7,323",2023-04-19 19:10,2023-04-20 13:40,2023-04-19 19:00,2023-04-21 08:58,기타,23PSLCP715I,MSL,01,신항 다목적부두,SHIDAO PT,"NAGOYA, AICHI",세미(혼재)컨테이너선,8.0,9,,Y,Y,,
1001,부산,HORQ,CORAL ISLANDER 2,2023,2,최종,외항,출항,"17,111",2023-04-20 09:00,2023-04-22 18:00,2023-04-22 18:00,2023-04-24 09:03,기타,23KWSC0408E,MBR,01,감만부두 1선석,KOBE,TARAWA,세미(혼재)컨테이너선,,20,,Y,Y,,
1002,부산,HORQ,CORAL ISLANDER 2,2023,2,최종,외항,입항,"17,111",2023-04-20 09:00,2023-04-22 18:00,2023-04-20 09:00,2023-04-20 13:46,기타,23KWSC0407I,MBR,01,감만부두 1선석,KOBE,TARAWA,세미(혼재)컨테이너선,,20,,Y,Y,,
1003,부산,D8RV,PANSTAR GENIE NO.2,2023,27,최종,외항,입항,"7,323",2023-04-20 10:00,2023-04-20 15:00,2023-04-20 10:00,2023-04-21 09:24,기타,23PSLCP046I,MBF,12,신국제여객터미널 12선석,OSAKA,OSAKA,세미(혼재)컨테이너선,8.0,9,,Y,Y,,
1004,부산,D8RV,PANSTAR GENIE NO.2,2023,27,최종,외항,출항,"7,323",2023-04-20 10:00,2023-04-20 15:00,2023-04-20 15:00,2023-04-21 09:33,기타,23PSLCB047E,MBF,12,신국제여객터미널 12선석,OSAKA,OSAKA,세미(혼재)컨테이너선,8.0,9,,Y,N,,
1005,부산,BSDU,XIN TAI PING,2023,5,최종,외항,출항,"5,275",2023-04-21 16:57,2023-04-22 10:35,2023-04-22 10:35,2023-04-24 09:28,기타,23CBMCX16WE,MBR,02,감만부두 2선석,NANJING,NANJING,세미(혼재)컨테이너선,,18,,Y,Y,,
1006,부산,BSDU,XIN TAI PING,2023,5,최종,외항,입항,"5,275",2023-04-21 16:57,2023-04-22 10:35,2023-04-21 16:57,2023-04-24 09:27,기타,23CBMCX16EI,MBR,02,감만부두 2선석,NANJING,NANJING,세미(혼재)컨테이너선,,18,,Y,Y,,
1007,인천,BATI,YA LU JIANG,2023,28,최종,외항,출항,"5,250",2023-04-22 06:55,2023-04-22 13:05,2023-04-22 13:00,2023-04-22 20:06,기타,23COSNY628E,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
1008,인천,BATI,YA LU JIANG,2023,28,최종,외항,입항,"5,250",2023-04-22 06:55,2023-04-22 13:05,2023-04-22 07:00,2023-04-22 07:33,기타,23COSNY628I,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
1009,부산,V7QV6,KYOWA ORCHID,2023,4,최종,외항,입항,"9,924",2023-04-22 12:00,2023-04-22 23:59,2023-04-22 12:00,2023-04-24 08:57,기타,23KWSC0409I,MB7,03,7부두 73선석,MOJI/KITAKYUSHU,PORT MORESBY,세미(혼재)컨테이너선,,22,,Y,Y,,
1010,부산,V7QV6,KYOWA ORCHID,2023,4,최종,외항,출항,"9,924",2023-04-22 12:00,2023-04-22 23:59,2023-04-22 23:59,2023-04-24 09:02,기타,23KWSC0410E,MB7,03,7부두 73선석,MOJI/KITAKYUSHU,PORT MORESBY,세미(혼재)컨테이너선,,22,,Y,Y,,
1011,부산,UBVP6,PATRIA,2023,6,최종,외항,출항,"5,825",2023-04-22 12:25,2023-04-22 23:00,2023-04-22 22:00,2023-04-26 10:22,기타,23SASCN014E,MB7,02,7부두 72선석,VLADIVOSTOK,VLADIVOSTOK,세미(혼재)컨테이너선,,14,,Y,Y,,
1012,부산,UBVP6,PATRIA,2023,6,최종,외항,입항,"5,825",2023-04-22 12:25,2023-04-22 23:00,2023-04-22 08:00,2023-04-24 08:50,기타,23SASCS014I,MB7,02,7부두 72선석,VLADIVOSTOK,VLADIVOSTOK,세미(혼재)컨테이너선,,14,,Y,Y,,
1013,부산,D8RV,PANSTAR GENIE NO.2,2023,28,최종,외항,출항,"7,323",2023-04-22 13:30,2023-04-23 14:30,2023-04-23 14:30,2023-04-26 17:05,기타,23PSLCB048E,MBF,12,신국제여객터미널 12선석,OSAKA,OSAKA,세미(혼재)컨테이너선,8.0,9,,N,N,,
1014,부산,D8RV,PANSTAR GENIE NO.2,2023,28,최종,외항,입항,"7,323",2023-04-22 13:30,2023-04-23 14:30,2023-04-22 13:30,2023-04-26 17:04,기타,23PSLCP047I,MBF,12,신국제여객터미널 12선석,OSAKA,OSAKA,세미(혼재)컨테이너선,8.0,9,,Y,Y,,
1015,인천,3FMT9,XIN HE DA,2023,17,최종,외항,입항,"7,808",2023-04-22 15:25,2023-04-23 11:36,2023-04-22 14:00,2023-04-24 16:13,기타,23TJMSK594I,MSA,01,신항 한진인천컨테이너터미널 1선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
1016,인천,3FMT9,XIN HE DA,2023,17,최종,외항,출항,"7,808",2023-04-22 15:25,2023-04-23 11:36,2023-04-23 13:00,2023-04-24 16:13,기타,23TJMSK594E,MSA,01,신항 한진인천컨테이너터미널 1선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
1017,인천,BATD,MING YUE,2023,29,최종,외항,입항,"2,453",2023-04-22 18:10,2023-04-23 06:55,2023-04-22 18:00,2023-04-24 10:48,기타,23DDSCK822I,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
1018,인천,BATD,MING YUE,2023,29,최종,외항,출항,"2,453",2023-04-22 18:10,2023-04-23 06:55,2023-04-23 00:00,2023-04-24 10:48,기타,23DDSCK822E,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
1019,부산,D8FB,PANSTAR GENIE,2023,28,최종,외항,출항,"7,323",2023-04-22 18:55,2023-04-23 00:10,2023-04-22 23:30,2023-04-27 08:08,기타,23PSLCB716E,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,N,N,,
1020,부산,D8FB,PANSTAR GENIE,2023,28,최종,외항,입항,"7,323",2023-04-22 18:55,2023-04-23 00:10,2023-04-22 18:00,2023-04-27 08:01,기타,23SSPSB716I,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,N,N,,
1021,부산,V7TM9,KYOWA ROSE,2023,3,최종,외항,입항,"9,953",2023-04-23 08:00,2023-04-24 20:00,2023-04-23 08:00,2023-04-25 08:56,기타,23KWSC0411I,MK6,02,감천 6부두 2선석,CHOFU,TOWNSVILLE,세미(혼재)컨테이너선,1.0,21,,Y,Y,,
1022,부산,V7TM9,KYOWA ROSE,2023,3,최종,외항,출항,"9,953",2023-04-23 08:00,2023-04-24 20:00,2023-04-24 20:00,2023-04-25 08:56,기타,23KWSC0412E,MK6,02,감천 6부두 2선석,CHOFU,TOWNSVILLE,세미(혼재)컨테이너선,1.0,19,,Y,Y,,
1023,부산,DSQX2,SANSTAR DREAM,2023,30,최종,외항,출항,"5,319",2023-04-23 08:25,2023-04-23 11:15,2023-04-23 12:00,2023-04-27 08:06,기타,23PSLCB316E,MSL,01,신항 다목적부두,OSAKA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
1024,부산,DSQX2,SANSTAR DREAM,2023,30,최종,외항,입항,"5,319",2023-04-23 08:25,2023-04-23 11:15,2023-04-23 09:00,2023-04-27 08:01,기타,23PSLCP531I,MSL,01,신항 다목적부두,OSAKA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
1025,인천,BSDG,BEI HAI,2023,16,최종,외항,입항,"5,272",2023-04-25 07:45,2023-04-25 18:40,2023-04-25 08:00,2023-04-25 13:40,기타,23CKCO0605I,MSA,03,신항 한진인천컨테이너터미널 3선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
1026,인천,BSDG,BEI HAI,2023,16,최종,외항,출항,"5,272",2023-04-25 07:45,2023-04-25 18:40,2023-04-25 15:00,2023-04-26 08:36,기타,23CKCO1270E,MSA,03,신항 한진인천컨테이너터미널 3선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
1027,인천,BATI,YA LU JIANG,2023,29,최종,외항,입항,"5,250",2023-04-25 08:48,2023-04-25 11:55,2023-04-25 09:00,2023-04-25 09:47,기타,23COSNY629I,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
1028,인천,BATI,YA LU JIANG,2023,29,최종,외항,출항,"5,250",2023-04-25 08:48,2023-04-25 11:55,2023-04-25 12:00,2023-04-25 13:41,기타,23COSNY629E,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
1029,부산,D8RV,PANSTAR GENIE NO.2,2023,29,최종,외항,출항,"7,323",2023-04-25 10:30,2023-04-25 15:00,2023-04-25 15:00,2023-04-27 08:50,기타,23PSLCB049E,MBF,12,신국제여객터미널 12선석,OSAKA,OSAKA,세미(혼재)컨테이너선,8.0,9,,Y,Y,,
1030,부산,D8RV,PANSTAR GENIE NO.2,2023,29,최종,외항,입항,"7,323",2023-04-25 10:30,2023-04-25 15:00,2023-04-25 10:30,2023-04-26 17:05,기타,23PSLCP048I,MBF,12,신국제여객터미널 12선석,OSAKA,OSAKA,세미(혼재)컨테이너선,8.0,9,,Y,Y,,
1031,부산,D8FB,PANSTAR GENIE,2023,29,최종,외항,출항,"7,323",2023-04-26 05:45,2023-04-27 12:30,2023-04-27 13:30,2023-04-28 15:33,기타,23SSPSP716E,MFL,01,신항 다목적부두연결잔교,SHIDAO PT,TOKYO,세미(혼재)컨테이너선,8.0,9,,N,N,,
1032,부산,D8FB,PANSTAR GENIE,2023,29,최종,외항,입항,"7,323",2023-04-26 05:45,2023-04-27 12:30,2023-04-26 07:00,2023-04-28 15:33,기타,23PSLCP716I,WAU,02,신항 U-2 정박지,SHIDAO PT,TOKYO,세미(혼재)컨테이너선,8.0,9,,Y,Y,,
1033,인천,BATD,MING YUE,2023,30,최종,외항,출항,"2,453",2023-04-27 03:30,2023-04-27 13:50,2023-04-27 10:00,2023-04-27 16:14,기타,23DDSCK823E,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
1034,인천,BATD,MING YUE,2023,30,최종,외항,입항,"2,453",2023-04-27 03:30,2023-04-27 13:50,2023-04-27 02:30,2023-04-27 16:12,기타,23DDSCK823I,MSB,03,신항 선광신컨테이너터미널 3선석,DANDONG,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
1035,부산,D8RV,PANSTAR GENIE NO.2,2023,30,최종,외항,입항,"7,323",2023-04-27 10:30,2023-04-27 15:00,2023-04-27 10:30,2023-04-27 14:50,기타,23PSLCP049I,MBF,12,신국제여객터미널 12선석,OSAKA,OSAKA,세미(혼재)컨테이너선,8.0,9,,Y,Y,,
1036,부산,D8RV,PANSTAR GENIE NO.2,2023,30,최종,외항,출항,"7,323",2023-04-27 10:30,2023-04-27 15:00,2023-04-27 15:00,2023-05-03 11:22,기타,23PSLCB050E,MBF,12,신국제여객터미널 12선석,OSAKA,OSAKA,세미(혼재)컨테이너선,8.0,9,,N,N,,
1037,부산,DSQX2,SANSTAR DREAM,2023,31,최종,외항,입항,"5,319",2023-04-27 15:10,2023-04-27 21:15,2023-04-27 15:00,2023-05-03 13:33,기타,23PSLCP316I,MSL,01,신항 다목적부두,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,Y,Y,,
1038,부산,DSQX2,SANSTAR DREAM,2023,31,최종,외항,출항,"5,319",2023-04-27 15:10,2023-04-27 21:15,2023-04-27 19:00,2023-05-10 08:01,기타,23PSLCB533E,MSL,01,신항 다목적부두,TSURUGA,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
1039,부산,9V9713,KIRIBATI CHIEF,2023,2,최종,외항,출항,"25,483",2023-04-28 09:00,2023-04-30 23:00,2023-04-30 23:00,2023-05-02 09:28,기타,23CNCO0408E,MBR,E2,신감만부두 2선석,NOUMEA,OSAKA,세미(혼재)컨테이너선,,28,,Y,Y,,
1040,부산,9V9713,KIRIBATI CHIEF,2023,2,최종,외항,입항,"25,483",2023-04-28 09:00,2023-04-30 23:00,2023-04-28 09:00,2023-04-28 14:56,기타,23CNCO0407I,MBR,01,감만부두 1선석,NOUMEA,OSAKA,세미(혼재)컨테이너선,,27,,Y,Y,,
1041,인천,BATI,YA LU JIANG,2023,30,최종,외항,출항,"5,250",2023-04-28 10:00,2023-04-28 16:00,2023-04-28 16:00,2023-04-29 16:02,기타,23COSNY630E,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
1042,인천,BATI,YA LU JIANG,2023,30,최종,외항,입항,"5,250",2023-04-28 10:00,2023-04-28 16:00,2023-04-28 10:00,2023-04-28 10:08,기타,23COSNY630I,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
1043,부산,V7TR3,KYOWA FALCON,2023,3,최종,외항,출항,"12,592",2023-04-28 14:00,2023-04-29 23:00,2023-04-29 23:00,2023-05-02 09:06,기타,23KWSC0414E,MBR,01,감만부두 1선석,YOKOHAMA,EBEYE,세미(혼재)컨테이너선,,21,,Y,Y,,
1044,부산,V7TR3,KYOWA FALCON,2023,3,최종,외항,입항,"12,592",2023-04-28 14:00,2023-04-29 23:00,2023-04-28 14:00,2023-05-02 08:53,기타,23KWSC0413I,MBR,01,감만부두 1선석,YOKOHAMA,EBEYE,세미(혼재)컨테이너선,,21,,Y,Y,,
1045,부산,D8RV,PANSTAR GENIE NO.2,2023,31,최종,외항,입항,"7,323",2023-04-29 11:30,2023-04-30 15:00,2023-04-29 11:30,2023-05-03 11:23,기타,23PSLCP050I,MBF,12,신국제여객터미널 12선석,OSAKA,OSAKA,세미(혼재)컨테이너선,8.0,9,,Y,Y,,
1046,부산,D8RV,PANSTAR GENIE NO.2,2023,31,최종,외항,출항,"7,323",2023-04-29 11:30,2023-04-30 15:00,2023-04-30 15:00,2023-05-03 11:23,기타,23PSLCB051E,MBF,12,신국제여객터미널 12선석,OSAKA,OSAKA,세미(혼재)컨테이너선,8.0,9,,Y,Y,,
1047,부산,D8FB,PANSTAR GENIE,2023,30,최종,외항,출항,"7,323",2023-04-29 15:55,2023-04-29 20:55,2023-04-29 21:30,2023-05-03 13:35,기타,23PSLCB717E,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,N,N,,
1048,부산,D8FB,PANSTAR GENIE,2023,30,최종,외항,입항,"7,323",2023-04-29 15:55,2023-04-29 20:55,2023-04-29 16:00,2023-05-03 13:33,기타,23SSPSB717I,MSL,01,신항 다목적부두,TOKYO,SHIDAO PT,세미(혼재)컨테이너선,8.0,9,,N,N,,
1049,인천,BATD,MING YUE,2023,31,최종,외항,입항,"2,453",2023-04-30 08:40,2023-04-30 14:40,2023-04-30 09:00,2023-04-30 10:26,기타,23DDSCK825I,MSB,03,신항 선광신컨테이너터미널 3선석,SHIDAO PT,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
1050,인천,BATD,MING YUE,2023,31,최종,외항,출항,"2,453",2023-04-30 08:40,2023-04-30 14:40,2023-04-30 13:00,2023-04-30 20:26,기타,23DDSCK825E,MSB,03,신항 선광신컨테이너터미널 3선석,SHIDAO PT,DANDONG,세미(혼재)컨테이너선,,15,,Y,Y,,
1051,인천,3FMT9,XIN HE DA,2023,18,최종,외항,입항,"7,808",2023-04-30 09:10,2023-05-01 05:05,2023-04-30 09:00,2023-05-01 10:41,기타,23TJMSK595I,MSA,01,신항 한진인천컨테이너터미널 1선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
1052,인천,3FMT9,XIN HE DA,2023,18,최종,외항,출항,"7,808",2023-04-30 09:10,2023-05-01 05:05,2023-05-01 03:00,2023-05-02 13:17,기타,23TJMSK595E,MSA,01,신항 한진인천컨테이너터미널 1선석,TIANJIN XINGANG PT,TIANJIN XINGANG PT,세미(혼재)컨테이너선,,18,,Y,Y,,
1053,부산,UBVP6,PATRIA,2023,7,최종,외항,출항,"5,825",2023-05-01 07:00,2023-05-01 16:00,2023-05-01 15:00,2023-05-02 10:00,기타,23SASCN015E,MB7,01,7부두 71선석,VLADIVOSTOK,VLADIVOSTOK,세미(혼재)컨테이너선,,14,,Y,Y,,
1054,부산,UBVP6,PATRIA,2023,7,최종,외항,입항,"5,825",2023-05-01 07:00,2023-05-01 16:00,2023-05-01 08:00,2023-05-02 09:12,기타,23SASCS015I,MB7,01,7부두 71선석,VLADIVOSTOK,VLADIVOSTOK,세미(혼재)컨테이너선,,14,,Y,Y,,
1055,인천,BATI,YA LU JIANG,2023,31,최종,외항,출항,"5,250",2023-05-02 07:20,2023-05-02 11:50,2023-05-02 12:00,2023-05-02 14:14,기타,23COSNY631E,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
1056,인천,BATI,YA LU JIANG,2023,31,최종,외항,입항,"5,250",2023-05-02 07:20,2023-05-02 11:50,2023-05-02 07:30,2023-05-02 07:55,기타,23COSNY631I,MSB,03,신항 선광신컨테이너터미널 3선석,DALIAN,DALIAN,세미(혼재)컨테이너선,,18,,Y,Y,,
1057,인천,BSDG,BEI HAI,2023,17,최종,외항,출항,"5,272",2023-05-02 07:45,2023-05-09 15:50,2023-05-09 13:00,2023-05-10 09:46,기타,23CKCO1366E,MSA,03,신항 한진인천컨테이너터미널 3선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
1058,인천,BSDG,BEI HAI,2023,17,최종,외항,입항,"5,272",2023-05-02 07:45,2023-05-09 15:50,2023-05-02 08:00,2023-05-02 09:18,기타,23CKCO0627I,MSA,03,신항 한진인천컨테이너터미널 3선석,ZHANGJIAGANG,TAICANG,세미(혼재)컨테이너선,,18,,Y,Y,,
1059,부산,D8RV,PANSTAR GENIE NO.2,2023,32,최종,외항,출항,"7,323",2023-05-02 09:30,2023-05-02 14:30,2023-05-02 14:30,2023-05-10 09:33,기타,23PSLCB052E,MBF,12,신국제여객터미널 12선석,OSAKA,OSAKA,세미(혼재)컨테이너선,8.0,9,,N,N,,
1060,부산,D8RV,PANSTAR GENIE NO.2,2023,32,최종,외항,입항,"7,323",2023-05-02 09:30,2023-05-02 14:30,2023-05-02 09:30,2023-05-03 11:23,기타,23PSLCP051I,MBF,12,신국제여객터미널 12선석,OSAKA,OSAKA,세미(혼재)컨테이너선,8.0,9,,Y,Y,,
1061,부산,DSQX2,SANSTAR DREAM,2023,32,최종,외항,입항,"5,319",2023-05-02 14:20,2023-05-02 16:55,2023-05-02 14:00,2023-05-10 11:03,기타,23PSLCP533I,MSL,01,신항 다목적부두,마산,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
1062,부산,DSQX2,SANSTAR DREAM,2023,32,최종,외항,출항,"5,319",2023-05-02 14:20,2023-05-02 16:55,2023-05-02 16:30,2023-05-10 11:04,기타,23PSLCB534E,MSL,01,신항 다목적부두,마산,마산,세미(혼재)컨테이너선,8.0,9,,N,N,,
1063,부산,9V9715,NOUMEA CHIEF,2023,2,최종,외항,출항,"25,483",2023-05-03 03:00,2023-05-04 11:00,2023-05-04 11:00,2023-05-04 13:11,기타,23CNCO0502E,MBR,E1,신감만부두 1선석,YOKOHAMA,QINGDAO,세미(혼재)컨테이너선,,26,,Y,Y,,
1064,부산,9V9715,NOUMEA CHIEF,2023,2,최종,외항,입항,"25,483",2023-05-03 03:00,2023-05-04 11:00,2023-05-03 03:00,2023-05-03 09:30,기타,23CNCO0501I,MBR,E1,신감만부두 1선석,YOKOHAMA,QINGDAO,세미(혼재)컨테이너선,,28,,Y,Y,,
1065,부산,3FAZ8,JIA YUE,2023,1,최종,외항,입항,"2,653",2023-05-03 06:40,2023-05-03 10:52,2023-05-03 06:50,2023-05-03 15:20,기타,23SHSBM063I,WAN,03,남외항 N-3박지,울산,DALIAN,세미(혼재)컨테이너선,,15,,N,N,,
1066,부산,3FAZ8,JIA YUE,2023,1,최종,외항,출항,"2,653",2023-05-03 06:40,2023-05-03 10:52,2023-05-03 10:35,2023-05-03 15:56,기타,23SHSBM064E,WAN,03,남외항 N-3박지,울산,DALIAN,세미(혼재)컨테이너선,0.0,15,0.0,N,N,,
1067,부산,7KAC,PACIFIC ISLANDER 2,2023,2,최종,외항,출항,"17,265",2023-05-03 07:52,2023-05-04 13:48,2023-05-04 13:48,2023-05-04 17:30,기타,23BLAK5008E,MB7,03,7부두 73선석,KOBE,PAPEETE,세미(혼재)컨테이너선,,20,,Y,Y,,
1068,부산,7KAC,PACIFIC ISLANDER 2,2023,2,최종,외항,입항,"17,265",2023-05-03 07:52,2023-05-04 13:48,2023-05-03 07:52,2023-05-04 17:30,기타,23BLAK5007I,MB7,03,7부두 73선석,KOBE,PAPEETE,세미(혼재)컨테이너선,,20,,Y,Y,,
